[?1034h## opening file [/afs/cern.ch/user/a/asgbase/patspace/xAODs/r7562/data15_13TeV.00284154.physics_Main.merge.AOD.r7562_p2521/AOD.07687819._000382.pool.root.1]...
## importing ROOT...
## importing ROOT... [DONE]
## opening file [OK]

================================================================================
         Event data
================================================================================
     Mem Size       Disk Size        Size/Evt      Compression  Items  Container Name (Type)
     257.203 kb       49.023 kb        0.015 kb        5.247     3171  HLT_TrigRoiDescriptorCollection_forMS (TrigRoiDescriptorCollection_p3) [Trig]
     984.414 kb       49.565 kb        0.016 kb       19.861     3171  HLT_xAOD__VertexContainer_SecondaryVertex (DataVector<xAOD::Vertex_v1>) [Trig]
     555.252 kb       54.548 kb        0.017 kb       10.179     3171  Token (()) [MetaData]
     433.882 kb       54.726 kb        0.017 kb        7.928     3171  HLT_TrigRoiDescriptorCollection_secondaryRoI_HLT (TrigRoiDescriptorCollection_p3) [Trig]
     730.797 kb       56.146 kb        0.018 kb       13.016     3171  HLT_xAOD__VertexContainer_EFHistoPrmVtx (DataVector<xAOD::Vertex_v1>) [Trig]
    3193.516 kb       59.173 kb        0.019 kb       53.969     3171  HLT_xAOD__MuonContainer_eMuonEFInfo (DataVector<xAOD::Muon_v1>) [Trig]
    3193.516 kb       59.173 kb        0.019 kb       53.969     3171  HLT_xAOD__MuonContainer_MuTagIMO_EF (DataVector<xAOD::Muon_v1>) [Trig]
    3194.102 kb       59.773 kb        0.019 kb       53.437     3171  HLT_xAOD__MuonContainer_MuonEFInfo_FullScan (DataVector<xAOD::Muon_v1>) [Trig]
    3195.640 kb       61.059 kb        0.019 kb       52.337     3171  HLT_xAOD__MuonContainer_MuonEFInfo_MSonlyTrackParticles_FullScan (DataVector<xAOD::Muon_v1>) [Trig]
    1236.774 kb       61.224 kb        0.019 kb       20.201     3171  HLT_xAOD__TrigMissingETContainer_T2MissingET (DataVector<xAOD::TrigMissingET_v1>) [Trig]
    1104.838 kb       63.453 kb        0.020 kb       17.412     3171  DiTauJets (DataVector<xAOD::DiTauJet_v1>) [tau]
    1360.286 kb       69.877 kb        0.022 kb       19.467     3171  HLT_xAOD__TrigBphysContainer_EFBMuMuXFex (DataVector<xAOD::TrigBphys_v1>) [Trig]
     506.018 kb       70.651 kb        0.022 kb        7.162     3171  LVL1MuonRoIs (DataVector<xAOD::MuonRoI_v1>) [Trig]
     177.327 kb       71.160 kb        0.022 kb        2.492     3171  HLT_TrigRoiDescriptorCollection_SuperRoi (TrigRoiDescriptorCollection_p3) [Trig]
     950.574 kb       71.915 kb        0.023 kb       13.218     3171  InDetTrackParticlesAssociatedClusters (DataVector<xAOD::CaloCluster_v1>) [InDet]
     375.235 kb       72.905 kb        0.023 kb        5.147     3171  Kt4EMPFlowEventShape (xAOD::EventShape_v1) [PFO]
     375.068 kb       73.300 kb        0.023 kb        5.117     3171  Kt4LCTopoEventShape (xAOD::EventShape_v1) [PFO]
     375.068 kb       73.381 kb        0.023 kb        5.111     3171  Kt4EMTopoEventShape (xAOD::EventShape_v1) [PFO]
     377.239 kb       73.844 kb        0.023 kb        5.109     3171  ParticleFlowIsoForwardEventShape (xAOD::EventShape_v1) [PFO]
     377.072 kb       74.438 kb        0.023 kb        5.066     3171  TopoClusterIsoForwardEventShape (xAOD::EventShape_v1) [PFO]
     378.408 kb       74.559 kb        0.024 kb        5.075     3171  NeutralParticleFlowIsoForwardEventShape (xAOD::EventShape_v1) [PFO]
     377.239 kb       74.939 kb        0.024 kb        5.034     3171  ParticleFlowIsoCentralEventShape (xAOD::EventShape_v1) [PFO]
     377.072 kb       75.514 kb        0.024 kb        4.993     3171  TopoClusterIsoCentralEventShape (xAOD::EventShape_v1) [PFO]
     378.408 kb       76.232 kb        0.024 kb        4.964     3171  NeutralParticleFlowIsoCentralEventShape (xAOD::EventShape_v1) [PFO]
    1303.879 kb       78.553 kb        0.025 kb       16.599     3171  HLT_xAOD__TrigBphysContainer_L2BMuMuFex (DataVector<xAOD::TrigBphys_v1>) [Trig]
    1259.402 kb       78.728 kb        0.025 kb       15.997     3171  HLT_xAOD__TrigBphysContainer_EFBMuMuFex (DataVector<xAOD::TrigBphys_v1>) [Trig]
